transaction_id,date,store_location,customer_id,product_name,category,quantity,unit_price,total_amount,status,payment_method,clubcard_member
TXN6784,2023-06-22,Welwyn Garden City,CUST1584,Rice 1kg,Grocery,6,1.38,0.0,Cancelled,Card,No
TXN12725,2023-06-22,St Albans,CUST2988,Wholemeal Bread 800g,Grocery,2,1.29,2.58,Fulfilled,Cash,No
TXN2440,2023-06-22,Hertford,CUST2249,Baby Spinach 200g,Fresh Produce,1,1.31,1.31,Fulfilled,Card,Yes
TXN14072,2023-06-22,Welwyn Garden City,CUST0136,Frozen Berries 500g,Frozen,2,2.3,4.6,Fulfilled,Cash,No
TXN7772,2023-06-22,Luton,CUST0535,Fish Fingers 30pk,Frozen,1,3.21,3.21,Fulfilled,Card,Yes
TXN8622,2023-06-22,Welwyn Garden City,CUST0771,Cherry Tomatoes 300g,Fresh Produce,3,1.2,3.6,Fulfilled,Clubcard Pay+,Yes
TXN13364,2023-06-22,Stevenage,CUST0950,Chicken Thighs 1kg,Meat & Fish,2,3.91,0.0,Cancelled,Card,Yes
TXN14781,2023-06-22,Welwyn Garden City,CUST0600,Sports Drink 500ml,Drinks,3,1.21,3.63,Fulfilled,Card,Yes
TXN10584,2023-06-22,Hertford,CUST0959,Bagels 5pk,Bakery,3,1.52,4.56,Fulfilled,Contactless,Yes
TXN6159,2023-06-22,Hatfield,CUST1905,Pain au Chocolat 4pk,Bakery,3,2.35,7.05,Fulfilled,Contactless,Yes
TXN2707,2023-06-22,Hatfield,CUST0606,Orange Juice 1L,Grocery,3,1.53,4.59,Fulfilled,Contactless,No
TXN8369,2023-06-22,Hemel Hempstead,CUST2210,Coffee Beans 200g,Drinks,1,4.91,4.91,Fulfilled,Clubcard Pay+,Yes
TXN15799,2023-06-22,Luton,CUST2327,Bananas Bunch,Fresh Produce,2,0.69,1.38,Fulfilled,Contactless,Yes
TXN9319,2023-06-22,St Albans,CUST1049,Broccoli Head,Fresh Produce,2,0.88,1.76,Fulfilled,Contactless,No
TXN7708,2023-06-22,Luton,CUST2888,Washing Up Liquid 500ml,Household,3,1.11,3.33,Fulfilled,Cash,Yes
TXN8328,2023-06-22,Welwyn Garden City,CUST2787,Paracetamol 16pk,Health & Beauty,2,1.02,0.0,Cancelled,Cash,Yes
TXN13708,2023-06-22,St Albans,CUST2717,Conditioner 400ml,Health & Beauty,2,3.04,6.08,Fulfilled,Card,Yes
TXN10713,2023-06-22,Hatfield,CUST2171,Avocado Each,Fresh Produce,1,0.8,0.8,Fulfilled,Card,No
TXN6262,2023-06-22,Stevenage,CUST2380,Croissants 4pk,Bakery,2,1.89,0.0,Cancelled,Clubcard Pay+,Yes
TXN3994,2023-06-22,Welwyn Garden City,CUST1485,Sparkling Water 6pk,Drinks,3,2.28,6.84,Fulfilled,Clubcard Pay+,Yes
TXN10024,2023-06-22,Stevenage,CUST0956,Frozen Berries 500g,Frozen,2,2.25,4.5,Fulfilled,Contactless,Yes
TXN1976,2023-06-22,Stevenage,CUST0982,Doughnuts 5pk,Bakery,2,1.83,3.66,Fulfilled,Clubcard Pay+,No
TXN8309,2023-06-22,Welwyn Garden City,CUST2065,Orange Squash 750ml,Drinks,1,1.26,1.26,Fulfilled,Card,No
TXN13958,2023-06-22,Hatfield,CUST1658,Frozen Pizza Margherita,Frozen,2,2.51,5.02,Fulfilled,Card,No
TXN3147,2023-06-22,St Albans,CUST2603,Pasta 500g,Grocery,1,0.88,0.88,Fulfilled,Cash,Yes
TXN8596,2023-06-22,Hatfield,CUST2590,Sports Drink 500ml,Drinks,2,1.21,2.42,Fulfilled,Card,Yes
TXN4666,2023-06-23,Watford,CUST1354,Sparkling Water 6pk,Drinks,2,2.35,4.7,Fulfilled,Contactless,Yes
TXN13358,2023-06-23,Welwyn Garden City,CUST1579,Pork Sausages 6pk,Meat & Fish,1,2.43,2.43,Fulfilled,Card,Yes
TXN12271,2023-06-23,Welwyn Garden City,CUST0789,All-Purpose Cleaner 750ml,Household,2,1.87,3.74,Fulfilled,Contactless,No
TXN5404,2023-06-23,Hertford,CUST2693,Grapes 500g,Fresh Produce,1,2.04,2.04,Fulfilled,Card,No
TXN7804,2023-06-23,St Albans,CUST2456,Croissants 4pk,Bakery,1,1.93,1.93,Fulfilled,Card,Yes
TXN13393,2023-06-23,Hemel Hempstead,CUST2860,Washing Powder 2kg,Household,2,5.44,10.88,Fulfilled,Card,Yes
TXN13214,2023-06-23,Luton,CUST0366,Sourdough Loaf,Bakery,4,1.74,6.96,Fulfilled,Card,Yes
TXN13279,2023-06-23,St Albans,CUST2477,Cornflakes 500g,Grocery,1,1.92,1.92,Fulfilled,Card,Yes
TXN1673,2023-06-23,Stevenage,CUST2679,Cornflakes 500g,Grocery,3,1.88,5.64,Fulfilled,Card,Yes
TXN10477,2023-06-23,Hemel Hempstead,CUST1104,Whole Milk 2L,Grocery,2,1.09,2.18,Fulfilled,Cash,Yes
TXN1115,2023-06-23,Hemel Hempstead,CUST2771,Sports Drink 500ml,Drinks,5,1.16,5.8,Fulfilled,Card,No
TXN14239,2023-06-23,Hertford,CUST1523,Sweet Potatoes 1kg,Fresh Produce,2,1.47,2.94,Fulfilled,Contactless,Yes
TXN3962,2023-06-23,Hatfield,CUST0968,Beef Mince 500g,Meat & Fish,2,3.24,6.48,Fulfilled,Card,No
TXN1747,2023-06-23,Stevenage,CUST2971,Greek Yoghurt 500g,Grocery,6,1.61,9.66,Fulfilled,Card,No
TXN1612,2023-06-23,Luton,CUST1973,Vitamins C 60pk,Health & Beauty,4,4.06,16.24,Fulfilled,Contactless,Yes
TXN7172,2023-06-23,Welwyn Garden City,CUST0915,Beef Mince 500g,Meat & Fish,5,3.19,15.95,Fulfilled,Card,Yes
TXN7994,2023-06-23,Hemel Hempstead,CUST1526,Bagels 5pk,Bakery,1,1.45,1.45,Fulfilled,Contactless,Yes
TXN4212,2023-06-23,Welwyn Garden City,CUST2881,Chicken Nuggets 500g,Frozen,5,2.93,14.65,Fulfilled,Card,Yes
TXN8002,2023-06-23,Watford,CUST2174,Ice Cream Vanilla 2L,Frozen,4,3.49,13.96,Fulfilled,Contactless,No
TXN3090,2023-06-23,Watford,CUST0885,Vitamins C 60pk,Health & Beauty,2,4.06,8.12,Fulfilled,Contactless,No
TXN15039,2023-06-23,Welwyn Garden City,CUST1083,Butter 250g,Grocery,2,1.8,3.6,Fulfilled,Card,No
TXN5553,2023-06-23,Hemel Hempstead,CUST1122,Butter 250g,Grocery,4,1.79,7.16,Fulfilled,Card,Yes
TXN12824,2023-06-23,Watford,CUST0382,Paracetamol 16pk,Health & Beauty,2,1.0,2.0,Fulfilled,Card,No
TXN11880,2023-06-23,St Albans,CUST1113,Beef Mince 500g,Meat & Fish,1,3.24,3.24,Fulfilled,Contactless,No
TXN11488,2023-06-23,Luton,CUST2984,Orange Squash 750ml,Drinks,3,1.27,3.81,Fulfilled,Clubcard Pay+,Yes
TXN15264,2023-06-23,Luton,CUST0325,Lamb Chops 400g,Meat & Fish,1,5.43,5.43,Fulfilled,Card,Yes
TXN14348,2023-06-23,St Albans,CUST2424,All-Purpose Cleaner 750ml,Household,2,1.9,3.8,Fulfilled,Cash,Yes
TXN1433,2023-06-23,Welwyn Garden City,CUST0505,Butter 250g,Grocery,1,1.8,1.8,Fulfilled,Cash,Yes
TXN6022,2023-06-23,Hertford,CUST0712,Frozen Pizza Margherita,Frozen,2,2.48,4.96,Fulfilled,Card,No
TXN2773,2023-06-23,Hertford,CUST0731,Sourdough Loaf,Bakery,1,1.73,1.73,Fulfilled,Contactless,Yes
TXN3608,2023-06-23,Luton,CUST0385,Frozen Peas 900g,Frozen,1,1.51,0.0,Cancelled,Contactless,No
TXN5481,2023-06-23,St Albans,CUST2629,Croissants 4pk,Bakery,1,1.83,0.0,Cancelled,Card,No
TXN15643,2023-06-23,Stevenage,CUST1699,Croissants 4pk,Bakery,2,1.95,3.9,Fulfilled,Contactless,Yes
TXN9136,2023-06-24,St Albans,CUST2018,All-Purpose Cleaner 750ml,Household,2,1.85,3.7,Fulfilled,Cash,Yes
TXN9602,2023-06-24,Hemel Hempstead,CUST0532,Tomato Soup 4pk,Grocery,1,2.01,2.01,Fulfilled,Contactless,Yes
TXN7553,2023-06-24,Welwyn Garden City,CUST0984,Moisturiser 200ml,Health & Beauty,2,4.39,8.78,Fulfilled,Cash,No
TXN12135,2023-06-24,Welwyn Garden City,CUST2992,Cod Fillets 300g,Meat & Fish,3,3.66,10.98,Fulfilled,Contactless,Yes
TXN4582,2023-06-24,St Albans,CUST1132,Chicken Thighs 1kg,Meat & Fish,1,3.98,3.98,Fulfilled,Contactless,Yes
TXN8334,2023-06-24,St Albans,CUST0835,Vitamins C 60pk,Health & Beauty,2,3.89,7.78,Fulfilled,Card,No
TXN4203,2023-06-24,Hemel Hempstead,CUST2132,Broccoli Head,Fresh Produce,5,0.9,4.5,Fulfilled,Cash,Yes
TXN15849,2023-06-24,St Albans,CUST1193,Muffins 4pk,Bakery,2,1.95,3.9,Fulfilled,Card,No
TXN13565,2023-06-24,Watford,CUST1556,Apples 6pk,Fresh Produce,1,1.28,1.28,Fulfilled,Card,No
TXN13380,2023-06-24,Hatfield,CUST2629,Chicken Nuggets 500g,Frozen,1,3.03,3.03,Fulfilled,Clubcard Pay+,No
TXN10500,2023-06-24,Stevenage,CUST2578,Salmon Fillets 2pk,Meat & Fish,4,4.61,18.44,Fulfilled,Contactless,No
TXN8384,2023-06-24,Luton,CUST1374,Vitamins C 60pk,Health & Beauty,2,3.97,7.94,Fulfilled,Card,Yes
TXN14556,2023-06-24,Welwyn Garden City,CUST2636,Cornflakes 500g,Grocery,1,1.85,1.85,Fulfilled,Clubcard Pay+,Yes
TXN13684,2023-06-24,Stevenage,CUST1889,Fish Fingers 30pk,Frozen,4,3.26,13.04,Fulfilled,Clubcard Pay+,Yes
TXN5180,2023-06-24,St Albans,CUST2260,Paracetamol 16pk,Health & Beauty,3,1.01,3.03,Fulfilled,Card,Yes
TXN13635,2023-06-24,Hatfield,CUST0643,Apples 6pk,Fresh Produce,6,1.31,7.86,Fulfilled,Contactless,Yes
TXN5934,2023-06-24,St Albans,CUST0623,Butter 250g,Grocery,3,1.79,5.37,Fulfilled,Card,Yes
TXN4186,2023-06-24,St Albans,CUST0177,Whole Milk 2L,Grocery,1,1.08,1.08,Fulfilled,Card,No
TXN4173,2023-06-24,Welwyn Garden City,CUST2341,Paracetamol 16pk,Health & Beauty,3,0.97,2.91,Fulfilled,Card,No
TXN13086,2023-06-24,Luton,CUST2624,Paracetamol 16pk,Health & Beauty,1,0.98,0.0,Cancelled,Card,Yes
TXN2210,2023-06-24,St Albans,CUST0779,Rice 1kg,Grocery,5,1.41,7.05,Fulfilled,Cash,Yes
TXN4201,2023-06-24,Stevenage,CUST0560,Lamb Chops 400g,Meat & Fish,1,5.38,5.38,Fulfilled,Card,Yes
TXN10902,2023-06-24,Welwyn Garden City,CUST1967,Crisps Multipack,Grocery,1,2.52,2.52,Fulfilled,Card,Yes
TXN6111,2023-06-24,Hemel Hempstead,CUST1916,Washing Up Liquid 500ml,Household,3,1.1,3.3,Fulfilled,Contactless,Yes
TXN8936,2023-06-24,Stevenage,CUST1926,Toothpaste 100ml,Health & Beauty,2,1.49,2.98,Fulfilled,Clubcard Pay+,No
TXN1757,2023-06-24,Stevenage,CUST2709,Sweet Potatoes 1kg,Fresh Produce,1,1.48,1.48,Fulfilled,Contactless,Yes
TXN3287,2023-06-24,Hatfield,CUST0460,Tomato Soup 4pk,Grocery,2,2.02,4.04,Fulfilled,Contactless,Yes
TXN6333,2023-06-24,Hatfield,CUST1563,Apples 6pk,Fresh Produce,3,1.32,3.96,Fulfilled,Contactless,No
TXN15239,2023-06-24,Welwyn Garden City,CUST1908,Lamb Chops 400g,Meat & Fish,2,5.58,11.16,Fulfilled,Clubcard Pay+,No
TXN4834,2023-06-24,St Albans,CUST0870,Chicken Nuggets 500g,Frozen,2,3.02,6.04,Fulfilled,Clubcard Pay+,Yes
TXN2635,2023-06-24,Hatfield,CUST1925,Cucumber Each,Fresh Produce,2,0.56,1.12,Fulfilled,Card,Yes
TXN11117,2023-06-24,Stevenage,CUST0491,Fruit Smoothie 750ml,Drinks,4,2.99,11.96,Fulfilled,Clubcard Pay+,Yes
TXN2252,2023-06-24,Welwyn Garden City,CUST2025,Broccoli Head,Fresh Produce,2,0.89,1.78,Fulfilled,Card,No
TXN1160,2023-06-24,St Albans,CUST1212,Vitamins C 60pk,Health & Beauty,1,4.11,4.11,Fulfilled,Cash,Yes
TXN14040,2023-06-24,St Albans,CUST2179,Sourdough Loaf,Bakery,1,1.71,1.71,Fulfilled,Contactless,No
TXN3288,2023-06-24,St Albans,CUST2904,Chicken Breast 500g,Meat & Fish,2,3.44,6.88,Fulfilled,Contactless,Yes
TXN6663,2023-06-24,Stevenage,CUST2237,Toothpaste 100ml,Health & Beauty,5,1.49,7.45,Fulfilled,Clubcard Pay+,No
TXN2453,2023-06-24,Stevenage,CUST1911,Washing Powder 2kg,Household,2,5.62,11.24,Fulfilled,Card,Yes
TXN15579,2023-06-24,Hatfield,CUST0687,Baby Spinach 200g,Fresh Produce,2,1.25,2.5,Fulfilled,Card,No
TXN6378,2023-06-24,Watford,CUST2003,Fabric Softener 1L,Household,4,3.27,0.0,Cancelled,Contactless,No
TXN6925,2023-06-24,Luton,CUST1185,Chicken Breast 500g,Meat & Fish,2,3.5,7.0,Fulfilled,Contactless,Yes
TXN1097,2023-06-24,St Albans,CUST2405,Deodorant 150ml,Health & Beauty,3,2.26,6.78,Fulfilled,Card,No
TXN10286,2023-06-24,Stevenage,CUST0567,Shower Gel 500ml,Health & Beauty,1,1.89,1.89,Fulfilled,Contactless,Yes
TXN11293,2023-06-24,Luton,CUST0503,Pain au Chocolat 4pk,Bakery,2,2.28,4.56,Fulfilled,Clubcard Pay+,Yes
TXN9106,2023-06-24,Welwyn Garden City,CUST2151,Bananas Bunch,Fresh Produce,3,0.68,2.04,Fulfilled,Contactless,Yes
TXN14412,2023-06-25,Welwyn Garden City,CUST0508,Crisps Multipack,Grocery,2,2.49,4.98,Fulfilled,Contactless,No
TXN14360,2023-06-25,Hatfield,CUST2048,Baked Beans 4pk,Grocery,1,1.26,1.26,Fulfilled,Cash,Yes
TXN4394,2023-06-25,Hemel Hempstead,CUST2327,Cherry Tomatoes 300g,Fresh Produce,1,1.19,1.19,Fulfilled,Contactless,Yes
TXN3477,2023-06-25,Watford,CUST0274,Washing Powder 2kg,Household,5,5.44,27.2,Fulfilled,Card,Yes
TXN4229,2023-06-25,Hatfield,CUST1542,Dishwasher Tablets 30pk,Household,2,6.85,13.7,Fulfilled,Contactless,Yes
TXN6572,2023-06-25,Watford,CUST0218,Crisps Multipack,Grocery,1,2.52,2.52,Fulfilled,Card,Yes
TXN8400,2023-06-25,Welwyn Garden City,CUST0357,Toothpaste 100ml,Health & Beauty,3,1.52,4.56,Fulfilled,Clubcard Pay+,No
TXN4299,2023-06-25,Watford,CUST2406,Toothpaste 100ml,Health & Beauty,1,1.5,1.5,Fulfilled,Card,Yes
TXN14418,2023-06-25,Hemel Hempstead,CUST2743,Carrots 1kg,Fresh Produce,2,0.67,1.34,Fulfilled,Contactless,Yes
TXN6103,2023-06-25,Hatfield,CUST2995,Frozen Peas 900g,Frozen,4,1.47,5.88,Fulfilled,Cash,Yes
TXN2358,2023-06-25,Hatfield,CUST2044,Avocado Each,Fresh Produce,3,0.77,2.31,Fulfilled,Contactless,No
TXN15225,2023-06-25,Stevenage,CUST0649,Bananas Bunch,Fresh Produce,2,0.69,1.38,Fulfilled,Contactless,Yes
TXN10046,2023-06-25,St Albans,CUST2915,Frozen Berries 500g,Frozen,1,2.3,2.3,Fulfilled,Card,Yes
TXN4152,2023-06-25,Luton,CUST2422,Pasta 500g,Grocery,2,0.91,1.82,Fulfilled,Clubcard Pay+,No
TXN12329,2023-06-25,Welwyn Garden City,CUST2720,Bagels 5pk,Bakery,2,1.45,2.9,Fulfilled,Card,Yes
TXN12894,2023-06-25,Hatfield,CUST1483,Cheddar Cheese 400g,Grocery,1,2.47,2.47,Fulfilled,Contactless,Yes
TXN6341,2023-06-25,Hertford,CUST1300,White Bread 800g,Grocery,1,1.17,1.17,Fulfilled,Contactless,No
TXN11732,2023-06-25,Watford,CUST2092,Instant Coffee 200g,Drinks,2,3.8,7.6,Fulfilled,Contactless,No
TXN9558,2023-06-25,Watford,CUST1056,Veggie Burgers 4pk,Frozen,1,2.79,2.79,Fulfilled,Contactless,Yes
TXN14033,2023-06-25,Welwyn Garden City,CUST0635,Coffee Beans 200g,Drinks,2,5.11,10.22,Fulfilled,Card,No
TXN15949,2023-06-25,Hatfield,CUST2359,Bacon Rashers 200g,Meat & Fish,3,2.27,0.0,Cancelled,Cash,Yes
TXN14825,2023-06-25,Hatfield,CUST1239,Rice 1kg,Grocery,2,1.35,0.0,Cancelled,Card,No
TXN11669,2023-06-25,Welwyn Garden City,CUST0592,Strawberries 400g,Fresh Produce,3,2.01,6.03,Fulfilled,Card,Yes
TXN9714,2023-06-25,Hemel Hempstead,CUST1047,Chicken Nuggets 500g,Frozen,2,2.98,5.96,Fulfilled,Contactless,No
TXN9552,2023-06-25,Luton,CUST0137,Cola 6pk,Drinks,1,3.47,3.47,Fulfilled,Cash,No
TXN4486,2023-06-25,St Albans,CUST1856,Washing Up Liquid 500ml,Household,1,1.1,1.1,Fulfilled,Card,No
TXN2872,2023-06-25,Stevenage,CUST0436,Doughnuts 5pk,Bakery,1,1.83,1.83,Fulfilled,Card,Yes
TXN10057,2023-06-25,Hatfield,CUST0557,Sports Drink 500ml,Drinks,4,1.2,4.8,Fulfilled,Clubcard Pay+,No
TXN8650,2023-06-25,Welwyn Garden City,CUST1135,Toilet Roll 9pk,Household,1,5.05,5.05,Fulfilled,Contactless,Yes
TXN15255,2023-06-25,Hemel Hempstead,CUST1542,Baked Beans 4pk,Grocery,3,1.31,3.93,Fulfilled,Card,No
TXN1154,2023-06-25,Hertford,CUST1794,Conditioner 400ml,Health & Beauty,2,2.93,5.86,Fulfilled,Clubcard Pay+,Yes
TXN9960,2023-06-25,Hatfield,CUST2106,Moisturiser 200ml,Health & Beauty,3,4.4,13.2,Fulfilled,Clubcard Pay+,No
TXN4102,2023-06-25,Hemel Hempstead,CUST1678,Bacon Rashers 200g,Meat & Fish,3,2.34,7.02,Fulfilled,Card,Yes
TXN8773,2023-06-25,Hatfield,CUST2654,Washing Powder 2kg,Household,1,5.5,5.5,Fulfilled,Cash,No
TXN9626,2023-06-25,Hatfield,CUST0928,Paracetamol 16pk,Health & Beauty,2,0.98,1.96,Fulfilled,Contactless,No
TXN9675,2023-06-25,Hatfield,CUST2088,Pain au Chocolat 4pk,Bakery,2,2.35,4.7,Fulfilled,Cash,No
TXN8137,2023-06-25,Luton,CUST0361,Sparkling Water 6pk,Drinks,3,2.26,6.78,Fulfilled,Card,Yes
TXN7186,2023-06-25,Watford,CUST2191,Bagels 5pk,Bakery,1,1.46,1.46,Fulfilled,Contactless,No
TXN1505,2023-06-25,Welwyn Garden City,CUST2350,Crisps Multipack,Grocery,1,2.46,2.46,Fulfilled,Contactless,No
TXN6210,2023-06-25,Hertford,CUST1171,Sweet Potatoes 1kg,Fresh Produce,2,1.48,2.96,Fulfilled,Card,Yes
TXN2930,2023-06-25,Stevenage,CUST0909,Baby Spinach 200g,Fresh Produce,3,1.3,3.9,Fulfilled,Card,No
TXN5817,2023-06-25,Watford,CUST1078,Frozen Chips 1.5kg,Frozen,4,1.91,7.64,Fulfilled,Contactless,No
TXN8083,2023-06-25,St Albans,CUST1525,Coffee Beans 200g,Drinks,2,4.92,9.84,Fulfilled,Contactless,Yes
TXN7437,2023-06-25,Welwyn Garden City,CUST1882,Baby Spinach 200g,Fresh Produce,2,1.33,2.66,Fulfilled,Contactless,No
TXN13639,2023-06-25,Luton,CUST0942,Pork Sausages 6pk,Meat & Fish,2,2.54,5.08,Fulfilled,Card,No
TXN11338,2023-06-25,St Albans,CUST0088,Butter 250g,Grocery,1,1.8,1.8,Fulfilled,Contactless,Yes
TXN5906,2023-06-25,Hertford,CUST1045,Instant Coffee 200g,Drinks,2,3.74,7.48,Fulfilled,Card,Yes
TXN15429,2023-06-25,Welwyn Garden City,CUST2552,Veggie Burgers 4pk,Frozen,1,2.78,2.78,Fulfilled,Card,Yes
TXN14683,2023-06-25,Stevenage,CUST2346,Instant Coffee 200g,Drinks,1,3.72,0.0,Cancelled,Cash,Yes
TXN9157,2023-06-25,St Albans,CUST1115,Apples 6pk,Fresh Produce,2,1.3,2.6,Fulfilled,Card,Yes
TXN5523,2023-06-25,Stevenage,CUST0191,Bacon Rashers 200g,Meat & Fish,3,2.33,6.99,Fulfilled,Card,Yes
TXN2441,2023-06-25,Welwyn Garden City,CUST2226,Coffee Beans 200g,Drinks,1,4.95,4.95,Fulfilled,Contactless,Yes
TXN7251,2023-06-26,Welwyn Garden City,CUST0748,Bacon Rashers 200g,Meat & Fish,3,2.23,6.69,Fulfilled,Cash,Yes
TXN6005,2023-06-26,Welwyn Garden City,CUST0586,Dishwasher Tablets 30pk,Household,3,7.12,21.36,Fulfilled,Card,Yes
TXN9090,2023-06-26,Hemel Hempstead,CUST2119,Chicken Nuggets 500g,Frozen,2,3.07,6.14,Fulfilled,Cash,Yes
TXN6007,2023-06-26,Watford,CUST1711,Strawberries 400g,Fresh Produce,3,1.98,5.94,Fulfilled,Clubcard Pay+,Yes
TXN5780,2023-06-26,Welwyn Garden City,CUST2833,Cheddar Cheese 400g,Grocery,1,2.57,2.57,Fulfilled,Contactless,Yes
TXN2925,2023-06-26,Welwyn Garden City,CUST0938,Rice 1kg,Grocery,2,1.42,2.84,Fulfilled,Clubcard Pay+,Yes
TXN8681,2023-06-26,Stevenage,CUST1031,Tomato Soup 4pk,Grocery,3,2.0,6.0,Fulfilled,Contactless,No
TXN12581,2023-06-26,Hatfield,CUST1684,Sourdough Loaf,Bakery,2,1.8,3.6,Fulfilled,Contactless,Yes
TXN6570,2023-06-26,Hertford,CUST0559,Bacon Rashers 200g,Meat & Fish,1,2.35,2.35,Fulfilled,Cash,Yes
TXN2782,2023-06-26,St Albans,CUST1660,Fish Fingers 30pk,Frozen,2,3.29,6.58,Fulfilled,Contactless,Yes
TXN5838,2023-06-26,Welwyn Garden City,CUST0675,Washing Up Liquid 500ml,Household,5,1.12,5.6,Fulfilled,Cash,Yes
TXN4180,2023-06-26,Welwyn Garden City,CUST0531,Chicken Thighs 1kg,Meat & Fish,4,4.08,16.32,Fulfilled,Contactless,No
TXN3786,2023-06-26,Hertford,CUST2232,Moisturiser 200ml,Health & Beauty,2,4.44,8.88,Fulfilled,Cash,Yes
TXN7104,2023-06-26,Welwyn Garden City,CUST0360,Seeded Rolls 4pk,Bakery,2,1.28,2.56,Fulfilled,Cash,Yes
TXN11151,2023-06-26,Hatfield,CUST1509,Salmon Fillets 2pk,Meat & Fish,2,4.38,8.76,Fulfilled,Contactless,Yes
TXN5778,2023-06-26,Hatfield,CUST1478,Baby Spinach 200g,Fresh Produce,1,1.3,1.3,Fulfilled,Contactless,No
TXN14370,2023-06-26,Hemel Hempstead,CUST1031,Pain au Chocolat 4pk,Bakery,1,2.25,2.25,Fulfilled,Card,No
TXN6413,2023-06-26,Welwyn Garden City,CUST2240,Shower Gel 500ml,Health & Beauty,4,1.91,7.64,Fulfilled,Card,Yes
TXN15243,2023-06-26,St Albans,CUST1954,All-Purpose Cleaner 750ml,Household,4,1.86,7.44,Fulfilled,Clubcard Pay+,Yes
TXN13619,2023-06-26,Luton,CUST0435,Lamb Chops 400g,Meat & Fish,4,5.51,22.04,Fulfilled,Card,Yes
TXN12891,2023-06-26,Welwyn Garden City,CUST0204,Orange Squash 750ml,Drinks,1,1.32,1.32,Fulfilled,Card,No
TXN9543,2023-06-26,Luton,CUST1672,Cherry Tomatoes 300g,Fresh Produce,1,1.16,1.16,Fulfilled,Contactless,Yes
TXN6797,2023-06-26,Hertford,CUST0381,Cherry Tomatoes 300g,Fresh Produce,5,1.18,5.9,Fulfilled,Clubcard Pay+,No
TXN5486,2023-06-26,Welwyn Garden City,CUST2043,White Bread 800g,Grocery,2,1.13,2.26,Fulfilled,Contactless,No
TXN14739,2023-06-26,Hemel Hempstead,CUST2187,Sourdough Loaf,Bakery,2,1.75,3.5,Fulfilled,Contactless,Yes
TXN15823,2023-06-26,Hatfield,CUST2080,Free Range Eggs 6pk,Grocery,3,1.84,5.52,Fulfilled,Contactless,Yes
TXN2519,2023-06-26,Hemel Hempstead,CUST1476,Vitamins C 60pk,Health & Beauty,2,4.09,8.18,Fulfilled,Contactless,Yes
TXN12172,2023-06-26,Hertford,CUST2972,Baby Spinach 200g,Fresh Produce,2,1.31,2.62,Fulfilled,Card,No
TXN4082,2023-06-26,Hatfield,CUST2596,Pain au Chocolat 4pk,Bakery,3,2.31,6.93,Fulfilled,Contactless,Yes
TXN6269,2023-06-26,Hatfield,CUST0529,Rice 1kg,Grocery,6,1.38,8.28,Fulfilled,Contactless,No
TXN9113,2023-06-26,Luton,CUST0373,All-Purpose Cleaner 750ml,Household,1,1.84,1.84,Fulfilled,Card,Yes
TXN1969,2023-06-26,St Albans,CUST1262,Toilet Roll 9pk,Household,3,5.12,15.36,Fulfilled,Contactless,Yes
TXN1373,2023-06-26,Luton,CUST1586,All-Purpose Cleaner 750ml,Household,5,1.9,9.5,Fulfilled,Cash,Yes
TXN10218,2023-06-26,Watford,CUST0035,Apples 6pk,Fresh Produce,1,1.27,1.27,Fulfilled,Card,No
TXN1477,2023-06-26,Stevenage,CUST1802,Chicken Thighs 1kg,Meat & Fish,4,3.87,15.48,Fulfilled,Contactless,Yes
TXN5293,2023-06-26,Hemel Hempstead,CUST0152,Orange Juice 1L,Grocery,2,1.51,3.02,Fulfilled,Card,Yes
TXN6200,2023-06-26,Hatfield,CUST0570,Rice 1kg,Grocery,1,1.42,1.42,Fulfilled,Contactless,Yes
TXN13917,2023-06-26,Stevenage,CUST1013,Fruit Smoothie 750ml,Drinks,2,3.07,6.14,Fulfilled,Card,No
TXN11254,2023-06-26,Hertford,CUST0907,Cola 6pk,Drinks,1,3.42,3.42,Fulfilled,Cash,Yes
TXN11558,2023-06-26,Hatfield,CUST1438,Frozen Pizza Margherita,Frozen,1,2.42,2.42,Fulfilled,Contactless,No
TXN9730,2023-06-26,Welwyn Garden City,CUST0369,Semi-Skimmed Milk 2L,Grocery,2,1.06,2.12,Fulfilled,Contactless,No
TXN5632,2023-06-26,Watford,CUST0476,Paracetamol 16pk,Health & Beauty,1,0.97,0.97,Fulfilled,Clubcard Pay+,Yes
TXN6106,2023-06-26,St Albans,CUST0940,Sports Drink 500ml,Drinks,2,1.17,2.34,Fulfilled,Card,Yes
TXN10094,2023-06-26,Stevenage,CUST0333,Strawberries 400g,Fresh Produce,2,1.98,3.96,Fulfilled,Card,Yes
TXN1199,2023-06-26,Watford,CUST0991,Shower Gel 500ml,Health & Beauty,3,1.89,5.67,Fulfilled,Card,Yes
TXN7881,2023-06-26,Hatfield,CUST0467,Free Range Eggs 6pk,Grocery,1,1.91,1.91,Fulfilled,Cash,Yes
TXN15063,2023-06-26,St Albans,CUST2162,Washing Up Liquid 500ml,Household,3,1.1,3.3,Fulfilled,Contactless,Yes
TXN9634,2023-06-26,Hatfield,CUST0557,Fish Fingers 30pk,Frozen,2,3.32,6.64,Fulfilled,Card,No
TXN1529,2023-06-26,Hemel Hempstead,CUST1955,Cucumber Each,Fresh Produce,1,0.56,0.56,Fulfilled,Contactless,No
TXN6556,2023-06-27,Welwyn Garden City,CUST2328,Deodorant 150ml,Health & Beauty,4,2.33,9.32,Fulfilled,Card,Yes
